!CSV A.01.01
!Keysight Technologies,N5231B,MY58421610,A.17.35.05
!Date: Tuesday, August 13, 2024 16:42:49
!Source: Standard

BEGIN CH1_DATA
Time(s),Tdd11(REAL),Tdd11(IMAG),S11(REAL),S11(IMAG),S12(REAL),S12(IMAG),S13(REAL),S13(IMAG),S14(REAL),S14(IMAG),S21(REAL),S21(IMAG),S22(REAL),S22(IMAG),S23(REAL),S23(IMAG),S24(REAL),S24(IMAG),S31(REAL),S31(IMAG),S32(REAL),S32(IMAG),S33(REAL),S33(IMAG),S34(REAL),S34(IMAG),S41(REAL),S41(IMAG),S42(REAL),S42(IMAG),S43(REAL),S43(IMAG),S44(REAL),S44(IMAG)
8.2e-009,0.10030803,0,0.1700498,0,0.032683689,0,1.5280777,0,-0.011169092,0,0.032469139,0,0.095671386,0,-0.0070752846,0,0.81825733,0,1.5280043,0,-0.0070642452,0,0.064411767,0,0.01335703,0,-0.011122864,0,0.81850505,0,0.013375536,0,0.14406505,0
8.21e-009,0.10040115,0,0.16963425,0,0.032375913,0,1.5283555,0,-0.011064788,0,0.032152288,0,0.095650591,0,-0.006812599,0,0.81816947,0,1.5282761,0,-0.0068038185,0,0.063979879,0,0.01304024,0,-0.011014382,0,0.81841338,0,0.01304409,0,0.14377692,0
8.22e-009,0.10049225,0,0.16927469,0,0.03210466,0,1.5286037,0,-0.010995735,0,0.031880233,0,0.095650807,0,-0.0065692747,0,0.81804144,0,1.5285171,0,-0.006564023,0,0.063577704,0,0.012722997,0,-0.010941138,0,0.81828111,0,0.01270619,0,0.14329614,0
8.23e-009,0.10057153,0,0.16895139,0,0.031865489,0,1.528833,0,-0.010951964,0,0.031648681,0,0.095663175,0,-0.0063617602,0,0.81788963,0,1.5287386,0,-0.0063597728,0,0.06322965,0,0.012402278,0,-0.01089347,0,0.81812423,0,0.012365431,0,0.14269273,0
8.24e-009,0.1006292,0,0.1686435,0,0.031647976,0,1.5290519,0,-0.010925866,0,0.031445041,0,0.095666096,0,-0.0061961403,0,0.81772935,0,1.5289484,0,-0.006195866,0,0.062989943,0,0.012084753,0,-0.010864078,0,0.81795818,0,0.012034846,0,0.14207718,0
8.25e-009,0.10065924,0,0.16833793,0,0.031439848,0,1.5292678,0,-0.010914149,0,0.031253271,0,0.095632464,0,-0.0060721049,0,0.81757724,0,1.5291545,0,-0.0060714637,0,0.062917069,0,0.011799163,0,-0.010849949,0,0.81779951,0,0.011746532,0,0.14154221,0
8.26e-009,0.10065988,0,0.16803227,0,0.031232538,0,1.5294878,0,-0.01091675,0,0.031060889,0,0.095540263,0,-0.0059892354,0,0.81745094,0,1.5293639,0,-0.0059865559,0,0.063032128,0,0.011589463,0,-0.01085125,0,0.81766582,0,0.011543675,0,0.14111987,0
8.27e-009,0.10063134,0,0.16773143,0,0.03102481,0,1.5297194,0,-0.010933676,0,0.030863786,0,0.095379867,0,-0.0059502823,0,0.81736803,0,1.5295846,0,-0.0059449347,0,0.063289471,0,0.011489952,0,-0.010868123,0,0.81757534,0,0.011456372,0,0.14077879,0
8.28e-009,0.10057258,0,0.16743936,0,0.030821782,0,1.529969,0,-0.010961803,0,0.030665871,0,0.095154151,0,-0.0059586978,0,0.81734204,0,1.5298243,0,-0.0059511294,0,0.063582107,0,0.011498275,0,-0.010897323,0,0.81754196,0,0.011476862,0,0.14046086,0
8.29e-009,0.10048041,0,0.16715322,0,0.030629873,0,1.5302411,0,-0.010993481,0,0.030474106,0,0.094872765,0,-0.006012165,0,0.81737679,0,1.5300877,0,-0.0060033943,0,0.063784346,0,0.011566719,0,-0.01093086,0,0.81757033,0,0.011553502,0,0.14013162,0
8.3e-009,0.1003521,0,0.16686304,0,0.030450949,0,1.5305367,0,-0.011017893,0,0.030291963,0,0.094545402,0,-0.0060970359,0,0.81746298,0,1.5303757,0,-0.0060879006,0,0.063808791,0,0.011621409,0,-0.010957392,0,0.81765163,0,0.011611553,0,0.13981101,0
8.31e-009,0.1001902,0,0.16655734,0,0.03027953,0,1.5308529,0,-0.011024306,0,0.030115793,0,0.094179258,0,-0.006188456,0,0.81758034,0,1.5306854,0,-0.0061790594,0,0.063645735,0,0.011600523,0,-0.010965644,0,0.81776482,0,0.01159131,0,0.13956344,0
8.32e-009,0.10000601,0,0.16623081,0,0.030104695,0,1.5311842,0,-0.011005483,0,0.02993604,0,0.093781747,0,-0.0062573245,0,0.81770414,0,1.5310106,0,-0.0062470036,0,0.063361391,0,0.011488328,0,-0.01094797,0,0.81788504,0,0.011480338,0,0.13945433,0
8.33e-009,0.099818729,0,0.16588819,0,0.029915826,0,1.5315253,0,-0.010959541,0,0.029742664,0,0.093365908,0,-0.0062807975,0,0.81781638,0,1.5313455,0,-0.0062685711,0,0.063057184,0,0.011322979,0,-0.010902425,0,0.81799316,0,0.01131901,0,0.13950026,0
8.34e-009,0.099649839,0,0.16554183,0,0.02970829,0,1.5318711,0,-0.010889648,0,0.0295309,0,0.092953071,0,-0.0062505067,0,0.81791395,0,1.531685,0,-0.0062357741,0,0.062814638,0,0.011171605,0,-0.010832491,0,0.81808531,0,0.011173952,0,0.13964614,0
8.35e-009,0.099515609,0,0.16520452,0,0.029485809,0,1.5322177,0,-0.010802362,0,0.029304247,0,0.092570312,0,-0.0061739502,0,0.81801087,0,1.5320252,0,-0.0061569554,0,0.062658571,0,0.011087255,0,-0.010745212,0,0.81817502,0,0.011095105,0,0.13978504,0
8.36e-009,0.099421725,0,0.16488215,0,0.029258154,0,1.5325605,0,-0.010705608,0,0.029072521,0,0.092243068,0,-0.0060686958,0,0.81813198,0,1.5323628,0,-0.0060505238,0,0.062557392,0,0.011074327,0,-0.010649064,0,0.81828755,0,0.011082788,0,0.1398088,0
8.37e-009,0.09936361,0,0.16457155,0,0.02903609,0,1.5328925,0,-0.010607758,0,0.028847197,0,0.091987863,0,-0.005953359,0,0.8183018,0,1.5326909,0,-0.005935424,0,0.062455673,0,0.011084092,0,-0.010552777,0,0.81844819,0,0.011085697,0,0.13966133,0
8.38e-009,0.09933158,0,0.16426466,0,0.028826941,0,1.5332046,0,-0.010517751,0,0.028636834,0,0.09180975,0,-0.0058410834,0,0.81853163,0,1.5330008,0,-0.0058244066,0,0.062313654,0,0.011042969,0,-0.010465296,0,0.81866944,0,0.011030845,0,0.13936184,0
8.39e-009,0.099318005,0,0.16395633,0,0.028633608,0,1.5334853,0,-0.010445653,0,0.028445689,0,0.091706015,0,-0.0057390835,0,0.8188141,0,1.5332816,0,-0.0057238187,0,0.062127255,0,0.010895324,0,-0.010396362,0,0.81894451,0,0.010866446,0,0.13898799,0
8.4e-009,0.099321447,0,0.16365032,0,0.028457221,0,1.5337236,0,-0.010402685,0,0.028275624,0,0.091673225,0,-0.0056537064,0,0.81912309,0,1.5335206,0,-0.0056391526,0,0.061917245,0,0.0106336,0,-0.010356647,0,0.81924772,0,0.010590387,0,0.13863094,0
8.41e-009,0.099345595,0,0.16335905,0,0.02830069,0,1.5339098,0,-0.010400106,0,0.028129457,0,0.091712013,0,-0.0055964459,0,0.81942278,0,1.5337077,0,-0.0055815643,0,0.061699454,0,0.010297584,0,-0.010356822,0,0.81954294,0,0.01024681,0,0.13835095,0
8.42e-009,0.099394061,0,0.16309758,0,0.028170602,0,1.5340363,0,-0.010447507,0,0.02801259,0,0.091826081,0,-0.0055859601,0,0.81967753,0,1.5338347,0,-0.0055700727,0,0.061460704,0,0.0099448478,0,-0.010405988,0,0.81979388,0,0.0098945061,0,0.13815849,0
8.43e-009,0.099464729,0,0.16287547,0,0.028075004,0,1.5340993,0,-0.010551108,0,0.027931452,0,0.09201552,0,-0.00564369,0,0.81986088,0,1.5338978,0,-0.0056269886,0,0.061160773,0,0.0096133379,0,-0.010510158,0,0.81997323,0,0.0095689446,0,0.13802734,0
8.44e-009,0.099547818,0,0.16269188,0,0.028018886,0,1.5340968,0,-0.010713273,0,0.027889444,0,0.092269517,0,-0.0057852818,0,0.81995815,0,1.5338942,0,-0.005768809,0,0.060760669,0,0.0093013225,0,-0.010671751,0,0.82006615,0,0.0092636868,0,0.13792524,0
8.45e-009,0.099629514,0,0.16253762,0,0.028000273,0,1.5340291,0,-0.010933174,0,0.027883533,0,0.092564337,0,-0.0060129487,0,0.81996518,0,1.5338256,0,-0.0059980894,0,0.060258027,0,0.0089775482,0,-0.010890217,0,0.82006907,0,0.0089430828,0,0.13783821,0
8.46e-009,0.099698588,0,0.16240196,0,0.028009869,0,1.5338993,0,-0.011208055,0,0.027904073,0,0.092869245,0,-0.006313595,0,0.81988603,0,1.5336951,0,-0.0063013402,0,0.059702862,0,0.0086133229,0,-0.011163245,0,0.8199864,0,0.00857668,0,0.13777234,0
8.47e-009,0.099752061,0,0.16228062,0,0.028035201,0,1.5337138,0,-0.011534226,0,0.027938647,0,0.093158111,0,-0.0066640684,0,0.81972957,0,1.5335091,0,-0.0066544591,0,0.059179608,0,0.0082133207,0,-0.011487637,0,0.81982815,0,0.0081708077,0,0.13773504,0
8.48e-009,0.099795952,0,0.16217856,0,0.028067056,0,1.5334818,0,-0.011907079,0,0.027977914,0,0.093419872,0,-0.0070405821,0,0.81950861,0,1.5332761,0,-0.0070326962,0,0.058763772,0,0.0078225909,0,-0.011859247,0,0.81960714,0,0.0077745481,0,0.13771322,0
8.49e-009,0.099840641,0,0.16210659,0,0.028104218,0,1.5332152,0,-0.012320389,0,0.028020032,0,0.093661815,0,-0.0074269944,0,0.81923962,0,1.5330085,0,-0.0074194209,0,0.058479771,0,0.007503584,0,-0.01227217,0,0.81933975,0,0.0074544223,0,0.13766766,0
8.5e-009,0.0998936,0,0.16207364,0,0.028153608,0,1.5329256,0,-0.012765527,0,0.028070968,0,0.093902946,0,-0.0078175459,0,0.81894064,0,1.532717,0,-0.0078091295,0,0.05828739,0,0.0072976663,0,-0.012717944,0,0.81904346,0,0.0072536035,0,0.13755055,0
8.51e-009,0.099954329,0,0.16208024,0,0.028225772,0,1.5326236,0,-0.013231618,0,0.028140491,0,0.094161853,0,-0.0082133664,0,0.81862766,0,1.5324128,0,-0.0082037933,0,0.058106769,0,0.0071968078,0,-0.013185578,0,0.81873339,0,0.0071625831,0,0.13733561,0
8.52e-009,0.10001431,0,0.16211727,0,0.028328454,0,1.5323181,0,-0.013706662,0,0.028236451,0,0.094445735,0,-0.0086157992,0,0.81831056,0,1.5321045,0,-0.0086057214,0,0.057866987,0,0.0071448032,0,-0.013662735,0,0.8184185,0,0.0071212449,0,0.1370389,0
8.53e-009,0.10006206,0,0.16217108,0,0.028462062,0,1.5320156,0,-0.014179137,0,0.028360698,0,0.094747089,0,-0.0090210754,0,0.81799102,0,1.5317996,0,-0.0090116719,0,0.057548307,0,0.0070687504,0,-0.014137368,0,0.81809992,0,0.0070523713,0,0.13671459,0
8.54e-009,0.10008962,0,0.1622308,0,0.028619608,0,1.5317237,0,-0.014639077,0,0.028508784,0,0.095048979,0,-0.0094193872,0,0.81766474,0,1.5315051,0,-0.0094116395,0,0.057191491,0,0.0069210217,0,-0.01459891,0,0.81777334,0,0.0069058486,0,0.13642584,0
8.55e-009,0.10009608,0,0.16229336,0,0.028790681,0,1.531453,0,-0.015077844,0,0.02867293,0,0.09533447,0,-0.0097980052,0,0.81732845,0,1.5312319,0,-0.0097920382,0,0.056869365,0,0.0067054802,0,-0.015038272,0,0.81743598,0,0.0066861492,0,0.13620889,0
8.56e-009,0.1000861,0,0.16236219,0,0.02896633,0,1.5312153,0,-0.015486767,0,0.02884578,0,0.09559337,0,-0.010145396,0,0.81698674,0,1.5309914,0,-0.010140211,0,0.056639619,0,0.0064716809,0,-0.015446587,0,0.81709278,0,0.006445928,0,0.13605414,0
8.57e-009,0.10006455,0,0.1624411,0,0.029141601,0,1.5310254,0,-0.01585564,0,0.029022058,0,0.09582182,0,-0.010453033,0,0.81665635,0,1.5307981,0,-0.010446768,0,0.056509558,0,0.0062813908,0,-0.01581382,0,0.81676078,0,0.0062510399,0,0.13591717,0
8.58e-009,0.10003103,0,0.16252704,0,0.029314062,0,1.5308963,0,-0.016172376,0,0.029197099,0,0.096015394,0,-0.010713812,0,0.81636387,0,1.5306641,0,-0.010704391,0,0.056434549,0,0.0061698714,0,-0.016128363,0,0.81646699,0,0.0061396644,0,0.13575287,0
8.59e-009,0.099978358,0,0.16260773,0,0.029479807,0,1.5308371,0,-0.016424524,0,0.029363917,0,0.096161626,0,-0.01091902,0,0.81613761,0,1.5305997,0,-0.010904878,0,0.056349911,0,0.0061265454,0,-0.016378414,0,0.81623954,0,0.0061018658,0,0.13555025,0
8.6e-009,0.099896081,0,0.16266496,0,0.029630166,0,1.5308523,0,-0.016602283,0,0.029511476,0,0.096238337,0,-0.011057246,0,0.81599641,0,1.530609,0,-0.011037855,0,0.056213476,0,0.0061069266,0,-0.016554771,0,0.81609768,0,0.0060914424,0,0.13534428,0
8.61e-009,0.099776849,0,0.16268264,0,0.029751988,0,1.5309403,0,-0.016701698,0,0.029626202,0,0.09622021,0,-0.01111737,0,0.81594253,0,1.5306911,0,-0.011093387,0,0.056030467,0,0.006066204,0,-0.016653813,0,0.81604302,0,0.0060606711,0,0.13519613,0
8.62e-009,0.099621706,0,0.16265367,0,0.029831687,0,1.5310971,0,-0.016726512,0,0.029696543,0,0.096091017,0,-0.011094732,0,0.81596053,0,1.5308424,0,-0.011067777,0,0.055844869,0,0.0059914244,0,-0.016679205,0,0.81606025,0,0.0059939371,0,0.13515414,0
8.63e-009,0.099440902,0,0.16258155,0,0.029860705,0,1.5313162,0,-0.016687639,0,0.029717455,0,0.095853664,0,-0.010996613,0,0.81602389,0,1.5310558,0,-0.01096881,0,0.055704836,0,0.0059102988,0,-0.016641486,0,0.81612253,0,0.0059174225,0,0.13522093,0
8.64e-009,0.099249683,0,0.1624755,0,0.029838702,0,1.5315894,0,-0.016600642,0,0.029692106,0,0.095531866,0,-0.010842948,0,0.81610364,0,1.5313236,0,-0.010816417,0,0.055626672,0,0.0058712051,0,-0.01655565,0,0.81620127,0,0.0058793128,0,0.13534915,0
8.65e-009,0.099062338,0,0.16234249,0,0.029772295,0,1.5319077,0,-0.016482331,0,0.029628763,0,0.095161654,0,-0.010660635,0,0.81617862,0,1.5316362,0,-0.010637056,0,0.055583138,0,0.0059082345,0,-0.016437972,0,0.81627518,0,0.0059142835,0,0.13546905,0
8.66e-009,0.098887809,0,0.16218176,0,0.029669827,0,1.5322604,0,-0.016347889,0,0.029534735,0,0.094777137,0,-0.01047381,0,0.81623846,0,1.5319831,0,-0.010454184,0,0.055523753,0,0.0060152775,0,-0.016303387,0,0.81633413,0,0.006016992,0,0.1355305,0
8.67e-009,0.098729521,0,0.16198482,0,0.029535327,0,1.532636,0,-0.016209431,0,0.029410813,0,0.094398439,0,-0.010295385,0,0.81628311,0,1.532353,0,-0.010279965,0,0.055413198,0,0.0061469101,0,-0.016164094,0,0.81637776,0,0.006142667,0,0.13553281,0
8.68e-009,0.09858869,0,0.16174144,0,0.029365789,0,1.533024,0,-0.016075872,0,0.02924991,0,0.094028234,0,-0.010124618,0,0.81631756,0,1.5327357,0,-0.010112942,0,0.055261143,0,0.0062459684,0,-0.01602938,0,0.81641102,0,0.006234834,0,0.13552324,0
8.69e-009,0.098468125,0,0.16144696,0,0.029153015,0,1.5334164,0,-0.015953412,0,0.029040847,0,0.093657777,0,-0.0099521466,0,0.81634825,0,1.5331229,0,-0.0099433018,0,0.055122375,0,0.0062797996,0,-0.015905889,0,0.8164404,0,0.00626188,0,0.13556533,0
8.7e-009,0.098373257,0,0.16110566,0,0.02888911,0,1.5338084,0,-0.015845731,0,0.028774999,0,0.093277328,0,-0.0097696437,0,0.81638098,0,1.5335102,0,-0.0097625591,0,0.055066597,0,0.0062616346,0,-0.015797649,0,0.81647187,0,0.0062384722,0,0.13569786,0
8.71e-009,0.098309562,0,0.16072839,0,0.028571829,0,1.5341995,0,-0.015753808,0,0.02845197,0,0.092884541,0,-0.0095782923,0,0.81642181,0,1.5338961,0,-0.0095721027,0,0.055137884,0,0.0062434729,0,-0.015705718,0,0.81651139,0,0.006218011,0,0.13591105,0
8.72e-009,0.098278455,0,0.16032545,0,0.028206354,0,1.5345905,0,-0.015675684,0,0.02808019,0,0.092485562,0,-0.0093912827,0,0.81647742,0,1.5342813,0,-0.0093856277,0,0.055330407,0,0.0062852129,0,-0.015627919,0,0.81656617,0,0.0062610283,0,0.13615464,0
8.73e-009,0.09827482,0,0.15990004,0,0.02780251,0,1.5349807,0,-0.015607008,0,0.027672511,0,0.092089608,0,-0.0092291795,0,0.81655401,0,1.5346649,0,-0.0092242621,0,0.055596486,0,0.0064200531,0,-0.015559494,0,0.81664276,0,0.0063999719,0,0.1363717,0
8.74e-009,0.098288856,0,0.15944685,0,0.027369417,0,1.5353659,0,-0.015542634,0,0.027239423,0,0.091701984,0,-0.0091111725,0,0.81665361,0,1.5350425,0,-0.0091075851,0,0.055880539,0,0.0066376342,0,-0.015494927,0,0.81674331,0,0.0066225468,0,0.13653561,0
8.75e-009,0.098311558,0,0.15895703,0,0.026911335,0,1.5357389,0,-0.015478967,0,0.026784332,0,0.091321282,0,-0.0090475278,0,0.81677115,0,1.5354072,0,-0.0090458998,0,0.0561551,0,0.0068941135,0,-0.01543049,0,0.81686288,0,0.0068825972,0,0.13666593,0
8.76e-009,0.098340347,0,0.15842615,0,0.026427565,0,1.5360897,0,-0.015415952,0,0.02630407,0,0.090943158,0,-0.0090374425,0,0.81689304,0,1.5357492,0,-0.0090380348,0,0.056433573,0,0.007140677,0,-0.015366324,0,0.81698734,0,0.007129658,0,0.13681337,0
8.77e-009,0.098381102,0,0.15786038,0,0.025916666,0,1.5364095,0,-0.015357714,0,0.025794389,0,0.090567879,0,-0.0090726949,0,0.81700158,0,1.53606,0,-0.0090751518,0,0.056750841,0,0.0073505896,0,-0.015307076,0,0.81709898,0,0.0073369523,0,0.13702516,0
8.78e-009,0.098444596,0,0.15727624,0,0.025382124,0,1.5366925,0,-0.015311359,0,0.025257129,0,0.090205975,0,-0.0091440296,0,0.81708235,0,1.5363343,0,-0.0091474233,0,0.057124939,0,0.0075275595,0,-0.015260448,0,0.8171829,0,0.0075096707,0,0.13731349,0
8.79e-009,0.098539174,0,0.15669429,0,0.024835661,0,1.536937,0,-0.015284378,0,0.024704307,0,0.089877546,0,-0.0092458175,0,0.81713164,0,1.5365708,0,-0.0092490083,0,0.05752714,0,0.0076918202,0,-0.015234434,0,0.81723505,0,0.007670173,0,0.13764799,0
8.8e-009,0.098664105,0,0.15613067,0,0.024295991,0,1.5371457,0,-0.015281903,0,0.024156798,0,0.089604467,0,-0.0093761496,0,0.81716037,0,1.5367717,0,-0.009378274,0,0.057882573,0,0.0078558344,0,-0.015234307,0,0.8172667,0,0.0078324229,0,0.1379752,0
8.81e-009,0.0988077,0,0.15559173,0,0.023783576,0,1.5373226,0,-0.015304978,0,0.023637945,0,0.089400537,0,-0.0095330738,0,0.81719106,0,1.536942,0,-0.0095339771,0,0.058104035,0,0.0080078868,0,-0.015260813,0,0.8173005,0,0.0079847276,0,0.13825148,0
8.82e-009,0.098951757,0,0.15507534,0,0.023314429,0,1.5374727,0,-0.015350415,0,0.023166135,0,0.089265428,0,-0.0097102532,0,0.81724995,0,1.5370859,0,-0.009710595,0,0.058138743,0,0.0081154723,0,-0.015310141,0,0.81736267,0,0.0080932211,0,0.13846594,0
8.83e-009,0.09907946,0,0.15457736,0,0.022896688,0,1.5376021,0,-0.015412098,0,0.022750175,0,0.089186348,0,-0.0098956116,0,0.81735724,0,1.5372096,0,-0.0098966537,0,0.057998769,0,0.0081457943,0,-0.015375332,0,0.81747365,0,0.0081232982,0,0.13863911,0
8.84e-009,0.099182218,0,0.15409875,0,0.022531567,0,1.537717,0,-0.015482662,0,0.02239001,0,0.089146078,0,-0.010074273,0,0.81751972,0,1.5373197,0,-0.010077363,0,0.057755534,0,0.0080883559,0,-0.015448314,0,0.81763959,0,0.0080635613,0,0.13879955,0
8.85e-009,0.099261187,0,0.15364853,0,0.022217393,0,1.5378255,0,-0.015554952,0,0.022081193,0,0.089131765,0,-0.010233849,0,0.81772977,0,1.5374242,0,-0.010239841,0,0.057501376,0,0.0079634851,0,-0.015521513,0,0.81785226,0,0.0079350267,0,0.13895611,0
8.86e-009,0.099322967,0,0.15324007,0,0.021953566,0,1.5379372,0,-0.015622606,0,0.021820016,0,0.089138925,0,-0.010368387,0,0.81797004,0,1.5375323,0,-0.010377282,0,0.05730221,0,0.0078103528,0,-0.0155886,0,0.81809378,0,0.0077789789,0,0.13908657,0
8.87e-009,0.099372625,0,0.15288392,0,0.021741675,0,1.5380608,0,-0.015680168,0,0.021605879,0,0.089168251,0,-0.010478216,0,0.81822038,0,1.537653,0,-0.010489128,0,0.057169799,0,0.0076630977,0,-0.015644506,0,0.81834364,0,0.0076317289,0,0.13915108,0
8.88e-009,0.09940888,0,0.15258121,0,0.021582935,0,1.5382042,0,-0.015723124,0,0.021439619,0,0.089218125,0,-0.010565652,0,0.81846452,0,1.5377934,0,-0.010577142,0,0.057069715,0,0.0075315228,0,-0.015685331,0,0.81858599,0,0.0075039482,0,0.13912156,0
8.89e-009,0.099424891,0,0.15232302,0,0.021474315,0,1.5383716,0,-0.015748221,0,0.021319726,0,0.089279316,0,-0.010629705,0,0.81869388,0,1.5379578,0,-0.01064031,0,0.056956504,0,0.0074003306,0,-0.015708426,0,0.81881261,0,0.0073789,0,0.13900645,0
8.9e-009,0.099414036,0,0.15209581,0,0.021406444,0,1.5385644,0,-0.015753958,0,0.021239594,0,0.089336075,0,-0.010663521,0,0.81890631,0,1.538147,0,-0.010672283,0,0.056811593,0,0.0072470345,0,-0.015712686,0,0.81902242,0,0.0072308262,0,0.13885264,0
8.91e-009,0.099376731,0,0.15188956,0,0.021365378,0,1.5387812,0,-0.015740845,0,0.021188196,0,0.089374274,0,-0.010656797,0,0.81910396,0,1.53836,0,-0.010663537,0,0.056657996,0,0.007065902,0,-0.015698714,0,0.81921858,0,0.0070503331,0,0.13872154,0
8.92e-009,0.099323682,0,0.15170373,0,0.02133777,0,1.5390197,0,-0.015710926,0,0.021154257,0,0.089391291,0,-0.010601838,0,0.81929046,0,1.5385948,0,-0.0106071,0,0.056543201,0,0.0068803565,0,-0.015668366,0,0.81940502,0,0.0068586771,0,0.1386539,0
8.93e-009,0.099272974,0,0.15154713,0,0.021316595,0,1.5392785,0,-0.015666654,0,0.021131217,0,0.089401104,0,-0.010499462,0,0.81946945,0,1.538849,0,-0.010504167,0,0.056503061,0,0.0067341849,0,-0.015623757,0,0.8195855,0,0.0067002615,0,0.13864613,0
8.94e-009,0.099242471,0,0.15143228,0,0.021303892,0,1.5395553,0,-0.01560958,0,0.021120125,0,0.089430138,0,-0.010360772,0,0.81964409,0,1.5391213,0,-0.010365769,0,0.056532092,0,0.0066664708,0,-0.015566074,0,0.81976271,0,0.006617445,0,0.13865268,0
8.95e-009,0.099242121,0,0.15136847,0,0.021308912,0,1.5398488,0,-0.015539497,0,0.021128323,0,0.089505881,0,-0.010203322,0,0.81981599,0,1.5394096,0,-0.01020896,0,0.056581177,0,0.006686911,0,-0.015494949,0,0.81993783,0,0.0066244612,0,0.13861381,0
8.96e-009,0.099270701,0,0.15135799,0,0.021342963,0,1.5401553,0,-0.015454673,0,0.021165209,0,0.089644365,0,-0.010043622,0,0.81998515,0,1.5397111,0,-0.010049632,0,0.056584224,0,0.0067682993,0,-0.015408651,0,0.82010996,0,0.00669778,0,0.13849002,0
8.97e-009,0.099318832,0,0.15139845,0,0.021414045,0,1.5404712,0,-0.015352897,0,0.021237543,0,0.089844093,0,-0.0098902946,0,0.82014829,0,1.5400218,0,-0.0098959208,0,0.056496426,0,0.0068617174,0,-0.015305134,0,0.82027519,0,0.0067896559,0,0.13828209,0
8.98e-009,0.099376075,0,0.15148839,0,0.021524495,0,1.540792,0,-0.015232939,0,0.021347243,0,0.090089478,0,-0.0097417021,0,0.82029861,0,1.5403379,0,-0.0097460579,0,0.056318678,0,0.0069246651,0,-0.015183416,0,0.82042634,0,0.0068558282,0,0.13802473,0
8.99e-009,0.099437259,0,0.15163323,0,0.021672672,0,1.5411161,0,-0.015095604,0,0.02149277,0,0.090361334,0,-0.0095890686,0,0.82042724,0,1.5406567,0,-0.0095915264,0,0.056093067,0,0.0069436026,0,-0.01504441,0,0.82055432,0,0.0068789986,0,0.1377603,0
9e-009,0.099504188,0,0.15184532,0,0.021856865,0,1.5414423,0,-0.014943858,0,0.021672586,0,0.090647332,0,-0.0094228648,0,0.82052511,0,1.540978,0,-0.009423323,0,0.055873528,0,0.0069360649,0,-0.014891136,0,0.8206504,0,0.0068728947,0,0.13751127,0
9.01e-009,0.09958186,0,0.15213886,0,0.022078671,0,1.5417731,0,-0.014782397,0,0.021888072,0,0.09094584,0,-0.0092385951,0,0.82058656,0,1.541303,0,-0.0092374785,0,0.055692192,0,0.0069316202,0,-0.014728192,0,0.82070953,0,0.0068649561,0,0.13727048,0
9.02e-009,0.099671766,0,0.15252203,0,0.022342846,0,1.5421097,0,-0.014616787,0,0.022143612,0,0.091260977,0,-0.009038737,0,0.82061046,0,1.5416335,0,-0.009036839,0,0.05554435,0,0.0069453972,0,-0.014561045,0,0.82073092,0,0.0068708081,0,0.1370143,0
9.03e-009,0.09976723,0,0.15299106,0,0.022654321,0,1.5424517,0,-0.01445294,0,0.022443976,0,0.091592915,0,-0.0088307392,0,0.82059819,0,1.5419685,0,-0.0088289101,0,0.055400468,0,0.006962989,0,-0.014395612,0,0.82071698,0,0.0068786694,0,0.1367285,0
9.04e-009,0.099853598,0,0.15353096,0,0.023013977,0,1.5427958,0,-0.014296926,0,0.02279092,0,0.091930509,0,-0.0086231381,0,0.820553,0,1.5423051,0,-0.008622067,0,0.055235494,0,0.00694778,0,-0.014238137,0,0.82067144,0,0.0068554413,0,0.13642715,0
9.05e-009,0.09991359,0,0.15412158,0,0.02341654,0,1.5431352,0,-0.014154877,0,0.02318131,0,0.092251554,0,-0.008422995,0,0.82047743,0,1.5426359,0,-0.0084230956,0,0.055053268,0,0.006866239,0,-0.014095077,0,0.82059717,0,0.0067701708,0,0.13615017,0
9.06e-009,0.099934176,0,0.1547457,0,0.023852276,0,1.5434613,0,-0.014032567,0,0.023608347,0,0.092531227,0,-0.0082362862,0,0.82037354,0,1.542954,0,-0.0082377102,0,0.054888193,0,0.0067136078,0,-0.013972562,0,0.8204959,0,0.0066187577,0,0.13594028,0
9.07e-009,0.099911124,0,0.15539362,0,0.024311049,0,1.543766,0,-0.013934482,0,0.024064628,0,0.092753418,0,-0.0080702463,0,0.82024592,0,1.5432512,0,-0.0080729844,0,0.05478245,0,0.0065218867,0,-0.01387527,0,0.82037222,0,0.0064317905,0,0.13581464,0
9.08e-009,0.099848568,0,0.15606184,0,0.02478634,0,1.5440446,0,-0.013862602,0,0.024544889,0,0.092917874,0,-0.0079351477,0,0.8201046,0,1.5435238,0,-0.0079390444,0,0.054755054,0,0.0063434653,0,-0.013805136,0,0.8202346,0,0.0062590456,0,0.13575132,0
9.09e-009,0.099754594,0,0.15674701,0,0.025276124,0,1.5442948,0,-0.013815569,0,0.025046065,0,0.093038686,0,-0.0078430828,0,0.81996548,0,1.54377,0,-0.0078477906,0,0.05478536,0,0.0062204436,0,-0.013760444,0,0.82009816,0,0.00614007,0,0.13570011,0
9.1e-009,0.099636465,0,0.1574392,0,0.025780044,0,1.5445185,0,-0.013788752,0,0.025564477,0,0.093135558,0,-0.0078036645,0,0.81984895,0,1.5439907,0,-0.0078085284,0,0.054823797,0,0.006159686,0,-0.013736002,0,0.81998253,0,0.0060803974,0,0.135612,0
