!CSV A.01.01
!Keysight Technologies,N5231B,MY58421610,A.17.35.05
!Date: Tuesday, August 13, 2024 16:27:41
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),Sdd22(DB),Sdd22(DEG),S11(DB),S11(DEG),S12(DB),S12(DEG),S13(DB),S13(DEG),S14(DB),S14(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG),S23(DB),S23(DEG),S24(DB),S24(DEG),S31(DB),S31(DEG),S32(DB),S32(DEG),S33(DB),S33(DEG),S34(DB),S34(DEG),S41(DB),S41(DEG),S42(DB),S42(DEG),S43(DB),S43(DEG),S44(DB),S44(DEG)
10951048556,-8.9496384,-133.23769,-15.995988,-139.20839,-40.465885,-41.480412,-29.408831,89.234886,-28.938053,-88.27813,-40.937496,-41.235943,-5.8803315,-123.16995,-15.902574,-63.869278,-19.56794,63.535,-29.525726,89.640717,-15.89598,-64.208931,-6.2685437,-109.62979,-20.890049,37.237053,-28.791979,-88.73481,-19.607431,63.28315,-20.867598,37.359875,-14.477823,166.02159
10964535069,-4.4420714,-96.082397,-13.890955,-115.42673,-41.995113,-54.515091,-29.84565,65.078873,-29.258478,-110.72553,-41.781662,-57.730438,-2.6096284,-72.409111,-15.979848,-85.567352,-19.234222,35.604187,-29.854177,65.321014,-15.994159,-85.236992,-1.9446366,-87.026787,-22.589903,17.453884,-29.351671,-111.56021,-19.315598,36.052216,-22.662487,17.922016,-9.0614481,-94.582695
10978021582,-2.0262828,-72.018219,-13.392723,-95.156189,-47.357052,-129.81053,-30.511021,43.164822,-29.430737,-132.38499,-47.695354,-123.53792,-0.44438487,-39.718952,-15.903841,-107.72909,-19.532881,6.4066901,-30.54077,43.688038,-15.928832,-107.17933,-0.90052652,-66.703819,-24.073452,23.503679,-29.48958,-132.66396,-19.544737,6.6924667,-24.112642,23.186344,-3.3994401,-68.602737
10991508095,-1.6876353,-48.981956,-14.58718,-67.186249,-40.999043,102.56486,-30.741842,24.173651,-29.309265,-155.23634,-40.69228,99.454536,0.26031604,-10.526519,-15.731575,-130.84648,-20.169104,-21.429029,-30.710423,24.793972,-15.728254,-130.58533,-1.8038075,-37.729355,-21.598682,29.114487,-29.359438,-155.52141,-20.155771,-21.060328,-21.776636,29.315016,-1.0738031,-48.735043
11004994608,-3.2309024,-18.299284,-15.643762,-23.791216,-33.802383,48.16835,-30.30327,4.677824,-29.205429,-179.43777,-34.009449,48.519054,-0.23574927,18.608566,-15.643553,-155.2766,-21.041838,-46.386356,-30.380386,4.2493238,-15.586454,-154.91122,-2.8009453,6.0967951,-18.383204,20.785748,-29.160007,179.63989,-21.017485,-45.956482,-18.457891,20.815577,-0.73809284,-27.583572
11018481121,-4.8451767,32.722191,-14.651686,22.494213,-30.784739,8.9006586,-29.667292,-19.078724,-29.275688,153.2814,-30.812109,9.3318434,-2.1735277,51.7066,-15.748919,179.78061,-21.775719,-68.920967,-29.837076,-19.339071,-15.695333,179.79581,-1.8959712,52.646408,-15.397805,2.4394488,-29.29327,153.78694,-21.778376,-68.321342,-15.469152,2.608263,-1.7940201,-0.3504692
11031967634,-2.6238334,86.187195,-12.857053,60.095173,-29.777159,-24.673374,-29.629414,-45.419319,-29.712465,126.72488,-30.028801,-24.446836,-4.840632,102.42517,-16.070015,155.91833,-22.252037,-90.518524,-29.71244,-45.939404,-16.025337,156.23744,-0.60730213,91.283997,-13.235915,-21.36451,-29.743048,127.58099,-22.196089,-90.348511,-13.233283,-21.191696,-3.7351456,36.239418
11045454147,0.10326064,118.25085,-11.472665,89.733582,-30.496904,-46.466396,-30.035864,-71.472404,-30.547016,103.01762,-30.418612,-46.519512,-3.7423525,162.27727,-16.390305,134.03133,-22.453859,-112.89698,-29.975468,-70.469131,-16.333162,133.70595,0.4059774,126.63699,-11.755414,-50.102165,-30.490046,103.96488,-22.285231,-112.00226,-11.68061,-49.894138,-5.2693057,90.040619
11058940660,0.99658877,140.97946,-11.120077,115.51768,-30.318472,-61.741215,-30.533691,-93.347969,-31.106815,82.464546,-30.367077,-61.154503,-1.5794373,-160.57742,-16.493076,113.16848,-22.408186,-135.13046,-30.51527,-94.085358,-16.440924,112.8959,1.0689205,156.49998,-11.65732,-78.434052,-30.990236,82.975159,-22.26092,-135.6441,-11.597457,-78.839104,-2.5002162,143.31483
11072427173,-0.12545161,163.45645,-12.082318,139.12227,-31.255764,-75.734856,-30.727898,-116.45899,-31.017223,63.948959,-31.123241,-74.66568,-1.210272,-133.02478,-16.173643,91.681664,-22.402861,-161.17375,-30.640125,-114.73561,-16.182459,91.256256,0.067192115,-175.6626,-12.135383,-100.29484,-31.198526,62.669697,-22.439377,-161.96483,-12.129056,-100.38393,-0.13364723,171.14864
11085913686,-3.5034082,-164.35596,-15.484738,170.79718,-30.497984,-70.627052,-31.013672,-137.12375,-30.647558,41.680107,-30.479404,-69.433495,-2.540957,-105.43882,-15.878973,68.148941,-22.973967,170.94263,-30.881704,-136.78165,-15.874454,67.747131,-2.3415875,-134.80298,-12.31166,-117.36451,-30.616745,41.630527,-22.91404,170.82697,-12.338133,-117.85921,0.0326409,-165.78873
11099400199,-6.3371034,-98.72393,-17.861685,-124.32369,-26.799631,-80.403419,-30.762587,-157.44675,-30.265781,16.712328,-26.768602,-79.649689,-5.4435987,-74.21386,-15.651891,42.969776,-23.765598,146.09532,-30.744535,-156.72731,-15.667291,43.18005,-2.3118138,-79.107338,-12.173991,-133.5226,-30.216099,16.496386,-23.928846,145.47707,-12.214511,-133.85501,-1.5010229,-138.48569
11112886712,-2.6325181,-42.547718,-14.604696,-73.827759,-24.20298,-105.07104,-30.370281,-179.81236,-30.27025,-10.026097,-24.11232,-104.93392,-10.333469,-28.70817,-15.641788,17.725403,-25.095945,123.07883,-30.441965,178.70758,-15.665386,17.648182,-0.26792818,-40.431194,-11.558166,-148.91013,-30.297716,-11.140425,-25.101223,122.30902,-11.637921,-149.05746,-3.7530711,-99.044159
11126373225,0.22680657,-16.587898,-12.490887,-46.455879,-23.058392,-132.94518,-30.244556,154.33405,-30.676199,-37.178795,-22.991323,-133.33934,-12.181471,52.506794,-15.879354,-7.4283166,-26.257704,104.15589,-30.258932,152.61832,-15.839971,-7.1762757,0.28822947,-13.662395,-10.438375,-167.03526,-30.646933,-37.721699,-26.303204,103.71959,-10.492053,-167.1212,-4.3395753,-51.436253
11139859738,0.84570706,-0.55372596,-11.918621,-26.165735,-23.051977,-158.03033,-30.387554,128.97348,-31.182026,-61.097916,-22.996117,-158.45949,-9.0139952,100.27083,-16.19735,-31.200874,-26.859476,89.266182,-30.353802,127.28793,-16.170923,-30.978996,-0.82020086,13.244212,-9.3695431,170.78252,-31.324163,-63.114925,-27.017115,89.048927,-9.4076166,170.86954,-3.6147337,-10.632708
11153346251,-0.82997435,10.184055,-12.932357,-10.305817,-23.287516,-177.9415,-30.85458,103.09459,-31.872375,-82.686035,-23.258135,-178.36342,-9.2423639,124.6721,-16.473738,-53.038288,-26.519123,73.377563,-30.860437,102.61227,-16.427593,-53.154594,-2.6840045,43.791428,-8.6335964,144.01535,-31.881485,-83.704681,-26.515789,72.424515,-8.6957092,144.05753,-3.01068,20.458244
11166832764,-6.2148452,15.877053,-15.691079,2.2854891,-23.471149,163.80342,-31.26947,81.702927,-31.753696,-102.67213,-23.535572,163.16902,-14.614637,144.72086,-16.359058,-75.003677,-25.873886,51.006199,-31.125111,80.624397,-16.339109,-74.368095,-6.5939217,76.306679,-8.9083757,116.81088,-31.716784,-103.31958,-25.86442,51.111923,-8.9658232,116.84659,-3.3590181,41.638744
11180319277,-24.843489,-75.473419,-22.460228,5.1651497,-24.131683,150.47223,-31.430334,59.459023,-31.474602,-125.36446,-24.222075,150.43124,-27.937929,-29.167807,-16.233126,-98.001999,-25.934622,24.308296,-31.375755,59.592281,-16.152607,-97.918098,-10.335176,153.45485,-9.682394,93.813011,-31.427071,-126.36159,-25.917381,23.18652,-9.700633,93.873001,-6.3364544,57.928947
11193805790,-7.4132648,-138.37415,-31.669884,-147.26338,-23.407137,145.0253,-31.722319,38.701618,-31.053261,-150.42548,-23.459703,144.86443,-13.271708,5.2724524,-16.139713,-121.73609,-26.578274,-2.2706556,-31.669184,38.319466,-16.126245,-121.6518,-5.3878632,-157.12576,-10.4272,74.472206,-31.111443,-151.11383,-26.593124,-1.900466,-10.44669,74.46962,-13.007791,84.67144
11207292303,-3.8499084,-138.19774,-20.016697,-164.99742,-21.36027,129.65764,-31.162592,17.941921,-31.121395,-177.72688,-21.396429,129.49828,-9.6742258,38.842533,-16.044699,-145.28076,-27.798937,-22.730423,-31.194693,17.395409,-16.057678,-145.87575,-3.6245265,-143.79257,-10.863695,57.711609,-31.209158,-177.96815,-27.944643,-23.463303,-10.878858,57.673031,-18.28105,172.60942
11220778816,-3.4224095,-142.4393,-16.999208,-170.17598,-19.939684,106.10828,-30.615654,-6.3021884,-31.424356,156.73199,-20.043356,106.14114,-8.159132,74.947083,-16.067314,-170.19885,-28.901169,-36.53212,-30.618509,-6.3209162,-16.032867,-170.40367,-5.006176,-143.88577,-10.88766,42.019806,-31.619196,156.1898,-28.780746,-37.533947,-10.889977,41.756901,-13.048079,-149.74326
11234265329,-4.1174588,-157.56354,-15.373697,-174.17725,-19.523764,81.318192,-30.356295,-34.757893,-32.147942,132.69525,-19.536108,81.75412,-7.9052138,116.82957,-16.24498,165.5248,-28.54903,-50.735737,-30.249821,-34.109585,-16.242933,165.37238,-8.5177565,-161.07953,-10.38357,23.534208,-32.400475,132.33113,-28.580492,-49.167118,-10.415639,23.578234,-11.436314,-155.17122
11247751842,-3.8582678,-178.90994,-14.019931,-176.63499,-19.608221,58.646328,-30.603731,-61.99157,-32.906658,110.0698,-19.663216,58.986301,-7.1160297,167.84894,-16.481159,142.24619,-27.477276,-64.570496,-30.715551,-61.933937,-16.535065,141.91766,-9.8207769,169.39401,-9.8193035,2.7289336,-33.014084,110.64116,-27.571884,-66.479042,-9.805891,2.6880736,-9.746789,-170.51511
11261238355,-2.934926,166.93916,-13.353027,-174.80208,-19.884975,38.123573,-31.332956,-85.768227,-33.310238,92.198982,-19.942863,38.864117,-4.9333906,-146.23041,-16.696535,120.31335,-26.406277,-88.659149,-31.385509,-85.634041,-16.706306,120.35381,-8.4100847,166.14716,-9.4316273,-23.591984,-33.262913,91.992157,-26.404503,-87.922234,-9.4284897,-23.572184,-7.8829546,-174.38724
11274724868,-3.5724714,161.30022,-13.702865,-168.51398,-20.572834,19.567663,-31.727036,-108.10461,-32.742775,72.304527,-20.489555,19.832636,-3.2498152,-109.88237,-16.586157,98.377655,-25.679165,-115.77402,-31.878187,-106.93522,-16.634554,98.693115,-7.9816103,174.06512,-10.014803,-51.58836,-32.977531,72.904007,-25.871805,-115.00868,-9.9951229,-51.557156,-6.3932586,-166.35696
11288211381,-8.0802355,157.64592,-16.613888,-160.76357,-21.222593,7.0942698,-31.946775,-128.47636,-32.475842,46.593765,-21.227751,7.146945,-2.9283876,-74.409393,-16.416548,75.508858,-25.738052,-141.7412,-31.874702,-127.61845,-16.448069,75.999825,-13.425485,-173.53304,-11.173338,-76.351189,-32.427082,47.841156,-25.748249,-142.54619,-11.129446,-76.313972,-7.065845,-151.02711
11301697894,-20.080111,46.839821,-30.068342,-123.43316,-20.611935,-1.900485,-31.520002,-149.43002,-32.515053,20.353851,-20.532717,-1.8690864,-2.8969879,-32.737663,-16.253849,51.966251,-26.270203,-167.10641,-31.325811,-149.03555,-16.301985,52.379128,-14.392956,-12.081268,-12.515429,-98.252121,-32.423435,21.124889,-26.271431,-166.27747,-12.487195,-98.501114,-10.187488,-112.75466
11315184407,-5.0879245,10.590219,-18.004995,13.704124,-19.276428,-19.239323,-30.826736,-174.7034,-32.829414,-4.2632475,-19.243866,-19.415691,-2.4283862,9.2283945,-16.133751,27.588713,-26.827419,173.04303,-30.754362,-174.53448,-16.109156,27.881824,-3.8334961,6.7686934,-13.993996,-118.56612,-32.837067,-4.9954367,-26.857292,173.29678,-13.942025,-118.84208,-9.2531614,-39.725643
11328670920,-0.54409206,18.096424,-12.076585,30.326836,-18.586361,-41.342491,-30.558861,157.51595,-33.689331,-28.582626,-18.54265,-41.625507,-1.9897177,49.77626,-16.286041,2.8950176,-26.57976,156.12804,-30.545687,157.06149,-16.20698,3.2904375,-0.20640929,19.119444,-15.58688,-133.92775,-33.533714,-28.300148,-26.690857,155.64421,-15.576039,-134.07158,-3.977468,2.2109299
11342157433,0.89862561,30.914335,-9.5441542,46.201355,-18.478848,-64.119019,-30.812277,128.02032,-34.472809,-46.099384,-18.441797,-63.951603,-1.7096655,89.548515,-16.475943,-20.634958,-25.906727,136.14679,-30.594038,127.73134,-16.413464,-20.562298,0.41716337,35.406685,-16.408407,-147.76874,-34.198444,-46.915558,-25.771055,135.25352,-16.361139,-148.2489,-1.1737725,25.08947
11355643946,0.36260745,48.630802,-8.8978481,62.492046,-18.788572,-84.946022,-31.427547,101.32933,-34.268646,-61.521427,-18.753464,-85.101425,-1.5491033,128.87173,-16.598652,-43.152653,-25.13258,112.56718,-31.317934,100.38516,-16.500082,-43.213791,-0.8267625,61.020195,-16.225082,-162.74907,-34.263885,-61.954666,-25.174486,111.57232,-16.25182,-163.02779,-0.58695197,46.565701
11369130459,-2.2090006,74.875648,-9.9808817,80.764603,-19.327272,-104.34611,-32.34721,77.590843,-33.121845,-83.232231,-19.298542,-104.89369,-1.6748983,167.38519,-16.545938,-65.460884,-24.26899,86.642982,-32.287739,76.638435,-16.496826,-65.760902,-2.4374733,98.120697,-16.048742,168.1929,-33.249077,-83.259621,-24.473892,85.402016,-16.085436,167.67142,-1.5167788,76.00119
11382616972,-5.6945524,128.50777,-13.429407,104.56119,-20.157103,-121.46925,-32.955051,55.047092,-32.643291,-108.61943,-20.095701,-122.01335,-2.2945857,-152.39217,-16.404179,-89.266243,-24.048626,57.798107,-32.811268,56.202747,-16.448793,-89.059052,-4.252429,147.56898,-17.998741,132.16302,-32.609882,-108.54549,-24.106915,58.899174,-18.061838,132.77437,-2.6920855,113.89631
11396103485,-3.4920933,-167.5737,-20.138391,171.98613,-20.733656,-132.17776,-32.830597,34.276981,-32.60796,-136.45183,-20.784487,-132.51813,-2.5407596,-108.04031,-16.423168,-113.12361,-24.485931,30.289124,-32.890739,34.326199,-16.480972,-112.64459,-2.5090635,-152.71429,-21.65328,94.531868,-32.873695,-136.81216,-24.491352,31.093742,-21.766443,94.425041,-3.2117603,161.45317
11409589998,-0.50689441,-132.65164,-13.681163,-110.12737,-20.079168,-142.73798,-32.772923,13.176538,-33.21899,-162.34264,-20.102026,-143.25595,-2.4521232,-67.865616,-16.496174,-135.83286,-24.972948,6.9278736,-32.849949,11.89814,-16.502855,-135.60199,0.73315984,-116.47421,-27.51667,43.434105,-33.345192,-161.58742,-25.103144,7.1751676,-27.503927,42.950836,-1.7962136,-153.99306
11423076511,0.61002547,-105.66389,-9.6164675,-86.313255,-19.221008,-160.42125,-32.412308,-11.848822,-33.960709,174.93494,-19.289198,-160.28996,-2.9620607,-29.310575,-16.412352,-159.63086,-25.343197,-13.32712,-32.574249,-11.074365,-16.472097,-159.02647,2.284287,-92.59539,-28.587748,-55.218544,-34.089302,174.89615,-25.17219,-12.18557,-28.589655,-53.207939,-0.40884784,-120.08526
11436563024,0.47507435,-77.967964,-8.2417746,-68.013855,-18.772434,-179.90115,-32.309006,-39.024399,-34.606991,156.46851,-18.858002,-179.59119,-3.927321,11.282486,-16.463329,176.52586,-24.882545,-32.989727,-32.196087,-37.315254,-16.426931,177.29675,1.8875804,-71.130966,-23.004164,-118.62615,-34.445015,156.86562,-24.916176,-32.929955,-22.949812,-118.36134,0.13493969,-91.800148
11450049537,-0.3125757,-47.859474,-8.6223135,-51.479752,-18.671185,159.77574,-32.281139,-67.952087,-33.942001,138.98425,-18.689625,160.04572,-4.9731617,54.625263,-16.517597,152.94946,-24.42709,-56.538906,-32.285069,-66.52916,-16.437151,153.54782,-0.25822255,-44.400284,-19.557621,-155.12767,-34.199135,139.02611,-24.257307,-56.283951,-19.503546,-155.43086,-0.59442532,-64.047874
11463536050,-1.6324058,-17.768738,-11.044037,-35.072826,-18.842554,139.50287,-32.968262,-95.635155,-33.197105,116.57688,-18.872471,139.7309,-6.1224241,99.31813,-16.589561,130.01172,-23.891436,-80.268066,-32.988155,-94.752228,-16.518553,130.31619,-3.340344,-5.2260656,-18.134184,170.15077,-33.06583,116.02238,-23.765249,-81.175194,-18.094616,169.90054,-2.2816265,-31.406378
11477022563,-4.508441,15.644879,-17.065735,-12.176136,-19.404652,119.93775,-33.997116,-121.9474,-32.785389,89.865028,-19.396917,120.50932,-7.2160673,149.10493,-16.545965,106.49955,-23.271725,-107.24444,-33.861256,-119.99567,-16.473988,106.72693,-6.2659364,50.207272,-18.658684,150.08206,-32.694523,88.916023,-23.233498,-107.5154,-18.658756,149.13461,-3.9144533,5.9652324
11490509076,-8.084343,70.878151,-25.17128,108.14922,-20.373611,104.10358,-35.148842,-142.5367,-32.763222,60.815212,-20.368904,104.67585,-7.0367312,-160.68428,-16.639328,82.603027,-23.075052,-134.63696,-35.07822,-140.46387,-16.571892,82.319534,-4.2561774,116.63792,-17.696959,140.57016,-32.828224,60.184589,-22.996229,-135.81137,-17.814886,140.19386,-6.1442351,47.369911
11503995589,-6.7383437,134.93718,-14.212617,156.00008,-20.820789,95.303864,-35.840637,-157.59146,-33.67466,33.386875,-20.72687,95.693817,-7.0586839,-121.18761,-16.746367,59.935772,-23.268862,-161.83813,-35.621197,-158.61633,-16.730574,59.607784,-0.82176387,148.34579,-15.88313,126.47424,-33.478291,33.530094,-23.330366,-162.63112,-15.960024,125.34494,-7.1639867,98.330734
11517482102,-4.1203666,171.64023,-10.872001,167.409,-20.073481,83.155777,-35.394535,-176.10712,-34.609695,9.7156439,-19.88735,83.389885,-8.6624517,-80.545311,-16.658949,37.261772,-23.600346,174.07866,-35.082409,-176.22708,-16.64535,36.793331,0.17809159,164.56863,-14.077553,107.73025,-34.462311,9.721612,-23.739267,173.60002,-14.185407,107.22775,-6.6884799,142.15967
11530968615,-3.0473375,-167.11339,-10.365318,175.6476,-19.328039,66.202446,-34.246384,159.66264,-35.307793,-7.4072165,-19.232576,65.859184,-11.356554,-31.611517,-16.471704,13.087907,-23.568195,150.84912,-34.155079,160.388,-16.536894,12.680137,-1.3208141,173.06546,-12.359017,87.183899,-34.988049,-8.697135,-23.712435,150.58502,-12.458418,86.866272,-6.0371914,173.00569
11544455128,-3.9057715,-157.47937,-11.52841,179.81856,-18.825006,47.153152,-33.958424,131.41368,-34.673893,-25.583809,-18.715389,46.177917,-13.459062,39.493484,-16.613173,-11.628797,-23.415977,127.34303,-33.912548,130.32039,-16.668049,-11.582897,-6.1031375,171.34286,-10.939666,61.987404,-34.871662,-27.186947,-23.536037,127.33208,-11.00569,61.774151,-7.3572273,-171.4604
11557941641,-6.7345028,-165.9028,-14.331582,176.59564,-18.728977,26.01594,-34.611515,99.892769,-34.327801,-51.788719,-18.72571,24.96166,-10.539581,108.67709,-16.803804,-35.6824,-23.170605,102.57383,-34.583176,99.292503,-16.858585,-35.478661,-13.006143,121.84876,-10.07,36.004204,-34.444679,-51.59269,-23.356451,103.44327,-10.140645,36.217625,-11.263657,-170.42697
11571428154,-7.9871473,152.69238,-18.486122,157.65166,-19.15122,5.4927716,-36.136459,73.407661,-34.359318,-78.032585,-19.146797,4.7960739,-7.4260798,150.03394,-16.991306,-58.736752,-22.800207,76.987808,-36.311836,73.783264,-17.047554,-58.11993,-8.2581902,78.545044,-10.009379,9.0174942,-34.252308,-77.320671,-22.949116,77.417816,-10.015944,9.4231262,-14.711749,151.36415
11584914667,-5.0745811,123.84219,-20.907156,116.00944,-19.944866,-12.039771,-37.803459,56.528194,-34.717159,-104.06968,-20.021173,-12.766856,-6.6618719,-177.55853,-17.161518,-81.335022,-22.700592,50.009945,-37.733082,55.03661,-17.158607,-80.952148,-4.8984847,76.595406,-10.535221,-12.467052,-34.840656,-103.78319,-22.670254,50.997044,-10.48658,-12.47496,-10.48138,124.92666
11598401180,-4.0898638,115.60966,-18.998451,75.906662,-20.803108,-24.562153,-38.589676,46.165638,-35.355629,-128.40799,-20.858727,-24.915915,-8.4601669,-140.28297,-17.344614,-103.65922,-22.799673,22.669739,-38.612656,44.743259,-17.300941,-103.15471,-5.080483,70.463562,-10.712304,-30.49173,-35.640743,-129.4637,-22.774157,22.211355,-10.684046,-30.569191,-8.4641953,126.36563
11611887693,-6.4549246,109.06731,-16.237831,47.765781,-20.574766,-33.997105,-37.440536,33.350113,-36.147293,-152.94827,-20.758829,-34.397236,-10.444972,-77.37162,-17.244749,-125.1605,-23.307426,-4.4781046,-37.329014,33.290146,-17.162323,-125.11292,-7.7494602,40.011951,-10.616627,-47.459709,-36.150826,-153.4899,-23.079899,-3.4117408,-10.568993,-47.690384,-10.406093,138.70656
11625374206,-11.69575,65.301003,-13.795836,30.852077,-19.888414,-48.290413,-35.797764,8.7069063,-37.284916,-173.442,-20.037426,-48.29327,-7.9331622,-12.010344,-17.01524,-148.94165,-23.62476,-27.056875,-35.968102,7.9841866,-16.941292,-148.71477,-4.9745584,-9.7148762,-10.205714,-64.028145,-37.302883,-171.78001,-23.357004,-27.145752,-10.191394,-64.454681,-23.037163,171.57661
11638860719,-5.583745,8.1262856,-11.967096,24.554462,-19.292784,-65.500092,-35.237312,-20.148836,-37.351135,169.78635,-19.39257,-64.957016,-4.4233108,30.000132,-17.021641,-173.36043,-23.59276,-51.450268,-35.409218,-19.802979,-16.90173,-173.5573,-0.71292257,-23.290066,-9.4714622,-82.622131,-37.165768,169.54085,-23.431961,-51.471573,-9.4333181,-82.8592,-9.9151373,-28.853601
11652347232,-0.41231337,3.7565367,-11.341692,25.172014,-18.873903,-84.525253,-35.986427,-49.475121,-36.959064,145.41243,-18.94869,-83.482353,-2.6510923,59.509575,-17.213531,163.55721,-23.575994,-76.669601,-35.966267,-47.621979,-17.116556,162.93431,0.93379766,-20.880804,-8.8386278,-104.81054,-37.373924,146.54559,-23.517342,-77.142052,-8.8520126,-105.09939,-3.1057906,-14.628379
